title,href
KA?ITHANE METROSUNDA ?LK S?NYAL?ZASYON TEST SÜRÜ?LER?N? KASIM 2021 DE BA?LATACA?IZ,https://www.dikgazete.com/siyaset/bakan-karaismailoglu-kagithane-metrosunda-ilk-sinyalizasyon-test-suruslerini-h636948.html
KASIM AYINDA TEST SÜRÜ?LER? BA?LAYACAK!,https://www.yenicagri.com/guncel/kasim-ayinda-test-surusleri-baslayacak-h293038.html
KASIM AYINDA TEST SÜRÜ?LER? BA?LAYACAK!,https://www.yenicagri.com/guncel/kasim-ayinda-test-surusleri-baslayacak-h293038.html
BAKAN KARA?SMA?LO?LU MÜJDEY? VERD?! ?STANBULLULAR BU HABER? BEKL?YORDU... KASIM AYINDA BA?LIYOR,https://www.sabahekonomi.com/bakan-karaismailoglu-mujdeyi-verdi-istanbullular-bu-haberi-bekliyordu-kasim-ayinda-basliyor/4471
BAKAN KARA?SMA?LO?LU MÜJDEY? VERD?! ?STANBULLULAR BU HABER? BEKL?YORDU... KASIM AYINDA BA?LIYOR,https://www.sabahekonomi.com/bakan-karaismailoglu-mujdeyi-verdi-istanbullular-bu-haberi-bekliyordu-kasim-ayinda-basliyor/4471
"?BB ?LE ULA?TIRMA BAKANLI?I ARASINDA METRO S?MGES? GER?L?M?; 1992'DEN BER? M'D?R, M OLARAK KALACAK","https://t24.com.tr/haber/ibb-ile-ulastirma-bakanligi-arasinda-metro-simgesi-gerilimi-1992-den-beri-m-dir-m-olarak-kalacak,976937"
?STANBUL DA METRONUN S?MGES? DE???T? - GÜNDEM,https://www.aykiri.com.tr/istanbul-da-metronun-simgesi-degisti/14002
BAKAN KARA?SMA?LO?LU YEN?S?N? PAYLA?ARAK DUYURDU! ?STANBUL DA METRONUN S?MGES? DE???T?,https://www.akittv.com.tr/aktuel/haber/88464-bakan-karaismailoglu-yenisini-paylasarak-duyurdu-istanbulda-metronun-simgesi-degisti
?STANBUL DA METRONUN S?MGES? U HARF? M? OLDU,https://abcgazetesi.com/istanbulda-metronun-simgesi-u-harfi-mi-oldu-402832
?STANBUL DA METRO NUN S?MGES? DE???T?,https://www.veryansintv.com/istanbulda-metronun-simgesi-degisti
"BAKAN KARA?SMA?LO?LU YEN? METRO S?MGES?N? PAYLA?TI, B?RÇOK ?S?M TEPK? GÖSTERD? |",https://www.tukenmezhaber.com/article/43323/bakan-karaismailoglu-yeni-metro-simgesini-paylasti-bircok-isim-tepki-gosterdi
TOPLU TA?IMADA HES KODU ZORUNLU! - YEREL,https://www.habermerkezi46.com/toplu-tasimada-hes-kodu-zorunlu/25373
TOPLU TA?IMADA HES KODU ZORUNLU! - GÜNCEL,https://www.havadismaras.com/toplu-tasimada-hes-kodu-zorunlu/11252
HAVAL?MANI METROSUNDA TESTLER KASIMDA BA?LIYOR,https://www.timeturk.com/ekonomi/havalimani-metrosunda-testler-kasimda-basliyor/haber-1700345
HAVAL?MANI METROSUNDA TESTLER KASIMDA BA?LIYOR,https://www.timeturk.com/ekonomi/havalimani-metrosunda-testler-kasimda-basliyor/haber-1700345
SALGINLA MÜCADELEDE YEN? DÖNEM BA?LADI: MADDE MADDE ALINAN YEN? ÖNLEMLER NELER,https://www.fanmedya.com/salginla-mucadelede-yeni-donem-basladi-madde-madde-alinan-yeni-onlemler-neler
"?BB ?LE ULA?TIRMA BAKANLI?I ARASINDA METRO S?MGES? GER?L?M?; 1992'DEN BER? M'D?R, M OLARAK KALACAK",https://www.gather.com.tr/haberler/detay/ibb-ile-ulastirma-bakanligi-arasinda-metro-simgesi-gerilimi-1992-den-beri-m-dir-m-olarak-kalacak-/f4da20247556430f8a3f695a4f791a63
"?BB, HAL?Ç TERSANES? NDE ÜRETT??? DEN?Z TAKS?LER?N?, BU AY SONUNDA H?ZMETE SOKUYOR",https://turkdeniz.com/ibb-halic-tersanesinde-urettigi-deniz-taksilerini-bu-ay-sonunda-hizmete-sokuyor
A?T? VE ESENBO?A HAVAL?MANI NDAK? SEYAHATLERDE PCR TEST? ZORUNLULU?U BA?LADI,https://ehabers.com/asti-ve-esenboga-havalimanindaki-seyahatlerde-pcr-testi-zorunlulugu-basladi
"OKULLAR AÇILDI, TRAF?K K?L?TLEND?",https://www.mavididim.com.tr/aydin/okullar-acildi-trafik-kilitlendi-h333.html
COV?D-19 A?I KARTI NASIL VE NEREDEN ALINIR E-NABIZ VE HES UYGULAMASI ÜZER?NDEN A?I KARTI ÇIKARMA,"https://www.ntv.com.tr/turkiye/covid-19-asi-karti-nasil-ve-nereden-alinire-nabiz-ve-hes-uygulamasi-uzerinden-asi-karti-cikarma,sdedwcuwkuety58cjfaeyw"
YEN? DÖNEM BA?LADI! A?ISIZA HAYAT ARTIK DAHA ZOR | YURT HABER 61,https://www.yurthaber61.com/2021/09/06/yeni-donem-basladi-asisiza-hayat-artik-daha-zor
?EH?RLERARASI YOLCULUKTA PCR DÖNEM?,https://www.cnnturk.com/video/turkiye/sehirlerarasi-yolculukta-pcr-donemi
PCR TEST? K?MLERE ZORUNLU TEK DOZ A?I OLANLARA PCR TEST? ZORUNLULU?U VAR MI - SA?LIK,https://www.izmirhabermerkezi.com/pcr-testi-kimlere-zorunlu-tek-doz-asi-olanlara-pcr-testi-zorunlulugu-var-mi/34208
"?BB DEN ULA?TIRMA BAKANLI?I NA S?MGE MESAJI; 1992 DEN BER? M D?R, M OLARAK KALACAK HABER?",https://www.gercekmuhabir.com/gundem/ibb-den-ulastirma-bakanligi-na-simge-mesaji-1992-den-h121711.html
HAVAL?MANI METROSUNDA TESTLER KASIMDA BA?LIYOR,https://www.gather.com.tr/haberler/detay/havalimani-metrosunda-testler-kasimda-basliyor/f095f5f9bc3247708a2e9fe15f5a36b4
HAVAL?MANI METROSUNDA TESTLER KASIMDA BA?LIYOR,https://www.gather.com.tr/haberler/detay/havalimani-metrosunda-testler-kasimda-basliyor/f095f5f9bc3247708a2e9fe15f5a36b4
?BB DEN METRO ATA?I: ?N?AATLAR BA?LIYOR,https://www.financernews.net/yazi/ibbden-metro-atagi-insaatlar-basliyor.html
?BB DEN METRO ATA?I: ?N?AATLAR BA?LIYOR,https://www.financernews.net/yazi/ibbden-metro-atagi-insaatlar-basliyor.html
BORSADA GÜNÜN ?LK YARISI 2,https://www.sondakika.com/haber/haber-borsada-gunun-ilk-yarisi-2-14377605
AKP L? BAKANDAN METRODA HARF DEVR?M?!,https://www.toplumsal.com.tr/gundem/akpli-bakandan-metroda-harf-devrimi-h65873.html
ULA?TIRMA BAKANI DUYURDU! ?STANBUL DA METRO NUN S?MGES? DE???T?,https://www.turkgun.com/ulastirma-bakani-duyurdu-istanbulda-metronun-simgesi-degisti-haber-161288
?BB ?LE ULA?TIRMA BAKANLI?I ARASINDA METRO S?MGES? GER?L?M? - ÜLKEDE HABER,https://www.ulkedehaber.com/ibb-ile-ulastirma-bakanligi-arasinda-metro-simgesi-gerilimi
?STANBUL DA METRONUN YEN? S?MGES?,https://turkish.shafaqna.com/tr/al/6066791
?STANBUL DA METRONUN YEN? S?MGES?,https://turkish.shafaqna.com/tr/al/6066813
"?BB DEN ULA?TIRMA BAKANLI?I NA S?MGE MESAJI; 1992 DEN BER? M D?R, M OLARAK KALACAK HABER?",https://www.gercekmuhabir.com/gundem/ibbden-ulastirma-bakanligina-simge-mesaji-1992den-beri-h121711.html
"BAKAN YEN? METRO S?MGES?N? PAYLA?TI, MURAT ONGUN KAR?I ÇIKTI: S?MGE AYNI KALACAK!",https://www.medyatava.com/haber/bakan-yeni-metro-simgesini-paylasti-murat-ongun-karsi-cikti-simge-ayni-kalacak_222103
METRONUN S?MGES? DE???T?! ??TE YEN? S?MGE...,https://www.haberankara.com/gundem/metronun-simgesi-degisti-iste-yeni-simge-h173027.html
METRONUN S?MGES? DE???T?! ??TE YEN? S?MGE...,https://www.haberankara.com/gundem/metronun-simgesi-degisti-iste-yeni-simge-h173027.html
A?T? VE ESENBO?A HAVAL?MANI NDAK? SEYAHATLERDE PCR TEST? ZORUNLULU?U BA?LADI - ELMADESEM,https://elmadesem.com/asti-ve-esenboga-havalimanindaki-seyahatlerde-pcr-testi-zorunlulugu-basladi
A?T? VE ESENBO?A HAVAL?MANI NDAK? SEYAHATLERDE PCR TEST? ZORUNLULU?U BA?LADI - MEMUR OL.NET - MEMUROL.NET,https://www.memurol.net/asti-ve-esenboga-havalimani-ndaki-seyahatlerde-pcr-testi-zorunlulugu-basladi/127778
"?BB, HAL?Ç TERSANES? NDE ÜRETT??? DEN?Z TAKS?LER?, BU AY SONUNDA H?ZMETE SOKUYOR",https://www.sondakika.com/haber/haber-ibb-halic-tersanesi-nde-urettigi-deniz-taksileri-14377629
"ULA?TIRMA VE ALTYAPI BAKANI AD?L KARA?SMA?LO?LU, ?STANBUL DA METRONUN S?MGES?N?N DE???T???N? DUYURDU: ??TE O PAYLA?IM!",https://www.tv100.com/ulastirma-ve-altyapi-bakani-adil-karaismailoglu-istanbulda-metronun-simgesinin-degistigini-duyurdu-iste-o-paylasim-haber-568426
"ULA?TIRMA VE ALTYAPI BAKANI AD?L KARA?SMA?LO?LU, ?STANBUL DA METRONUN S?MGES?N?N DE???T???N? DUYURDU: ??TE O PAYLA?IM!",https://www.tv100.com/ulastirma-ve-altyapi-bakani-adil-karaismailoglu-istanbulda-metronun-simgesinin-degistigini-duyurdu-iste-o-paylasim-haber-568426
A3 HABER,https://www.a3haber.com/2021/09/06/istanbul-metrosunun-simgesi-polemigi-u-mu-olacak-m-mi-kalacak
A3 HABER,https://www.a3haber.com/2021/09/06/istanbul-metrosunun-simgesi-polemigi-u-mu-olacak-m-mi-kalacak
?STANBUL A YEN? NES?L ÇEVREC? DEN?Z TAKS? GEL?YOR,https://www.yerelingundemi.com/belediyeler/69584/istanbula-yeni-nesil-cevreci-deniz-taksi-geliyor
"?BB, HAL?Ç TERSANES? NDE ÜRETT??? DEN?Z TAKS?LER?, BU AY SONUNDA H?ZMETE SOKUYOR",https://www.haberler.com/ibb-halic-tersanesi-nde-urettigi-deniz-taksileri-14377629-haberi
?EH?RLERARASI TOPLU TA?IMADA PCR TEST? ZORUNLULU?U BA?LADI,https://www.ayrintilihaber.com.tr/gundem/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-h40191.html
"TOPLU TA?IMA ÜCRETS?Z M? OTOBÜS, METRO, METROBÜS SAAT KAÇA KADAR ÜCRETS?Z - GÜNDEM",https://www.izmirhabermerkezi.com/toplu-tasima-ucretsiz-mi-otobus-metro-metrobus-saat-kaca-kadar-ucretsiz/34211
"TOPLU TA?IMA ÜCRETS?Z M? OTOBÜS, METRO, METROBÜS SAAT KAÇA KADAR ÜCRETS?Z - GÜNDEM",https://www.izmirhabermerkezi.com/toplu-tasima-ucretsiz-mi-otobus-metro-metrobus-saat-kaca-kadar-ucretsiz/34211
"TOPLU TA?IMA ÜCRETS?Z M? OTOBÜS, METRO, METROBÜS SAAT KAÇA KADAR ÜCRETS?Z - GÜNDEM",https://www.izmirhabermerkezi.com/toplu-tasima-ucretsiz-mi-otobus-metro-metrobus-saat-kaca-kadar-ucretsiz/34211
"TOPLU TA?IMA ÜCRETS?Z M? OTOBÜS, METRO, METROBÜS SAAT KAÇA KADAR ÜCRETS?Z - GÜNDEM",https://www.izmirhabermerkezi.com/toplu-tasima-ucretsiz-mi-otobus-metro-metrobus-saat-kaca-kadar-ucretsiz/34211
YEN? NES?L VE ÇEVREC? DEN?Z TAKS? LER SUYA ?N?YOR,https://merkezsiyaset.com/yeni-nesil-ve-cevreci-deniz-taksiler-suya-iniyor-h77491.html
"BAKANLIK ?STANBUL DA METRONUN S?MGES?N? DE???T?RD?, SOSYAL MEDYA ?K?YE BÖLÜNDÜ",https://www.sondakika.com/haber/haber-bakan-istanbul-da-metronun-simgesinin-14377661
"BAKAN ?STANBUL DA METRONUN S?MGES?N?N DE???T?R?LD???N? DUYURDU, SOSYAL MEDYA ?K?YE BÖLÜNDÜ",https://www.haberler.com/bakan-istanbul-da-metronun-simgesinin-14377661-haberi
?STANBUL DA METRONUN S?MGES? DE???T?,https://muhalifyazar.com/istanbulda-metronun-simgesi-degisti-2
?STANBUL DA TRAF?K YO?UNLU?U - MUHAL?F YAZAR,https://muhalifyazar.com/istanbulda-trafik-yogunlugu
?STANBUL DA TRAF?K YO?UNLU?U - MUHAL?F YAZAR,https://muhalifyazar.com/istanbulda-trafik-yogunlugu
ÇEVRE VE ?EH?RC?L?K BAKANLI?I NDANHAVA KAL?TES? FARKINDALI?I ?Ç?N KAMU SPOTU | HABERLER DETAYI,https://www.haberlerdetayi.com/2021/09/06/cevre-ve-sehircilik-bakanligindanhava-kalitesi-farkindaligi-icin-kamu-spotu
?EH?RLERARASI TOPLU TA?IMADA PCR TEST? ZORUNLULU?U BA?LADI,https://www.turkiyekulisi.com/turkiye/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-h34490.html
LOGO TARTI?MASI! SON DAK?KA: ?STANBUL METROSUNDA LOGO TARTI?MASI! - HABERLER,https://www.haberturk.com/logo-tartismasi-son-dakika-istanbul-metrosunda-logo-tartismasi-haberler-3183461
?STANBUL DA METRO NUN S?MGES? DE???T?! - ?STANBUL,https://www.gastepress.com/istanbul-da-metro-nun-simgesi-degisti/100498
BAKAN KARA?SMA?LO?LU AÇIKLADI! ?STANBULLARA METRO MÜJDES?,https://solcugazete.com/bakan-karaismailoglu-acikladi-istanbullara-metro-mujdesi
BAKAN KARA?SMA?LO?LU AÇIKLADI! ?STANBULLARA METRO MÜJDES?,https://solcugazete.com/bakan-karaismailoglu-acikladi-istanbullara-metro-mujdesi
TÜRK?YE DE ?EH?RLERARASI TOPLU TA?IMADA PCR TEST? ZORUNLULU?U BA?LADI,https://londragundem.com/turkiyede-sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi
"Ç?N ?N ÖNDE GELEN LÜKS OTEL VARLIK YÖNET?M? GRUBU WANDA HOTELS  RESORTS, ?LK YURT DI?I YÖNET?M OTEL? ?LE TÜRK?YE DE - KONUT HABERLER?",https://www.kadincaemlak.com/cin-in-onde-gelen-luks-otel-varlik-yonetimi-grubu-wanda-hotels-resorts-ilk-yurt-disi-yonetim-oteli-ile-turkiye-de/37613
"Ç?N ?N ÖNDE GELEN LÜKS OTEL VARLIK YÖNET?M? GRUBU WANDA HOTELS  RESORTS, ?LK YURT DI?I YÖNET?M OTEL? ?LE TÜRK?YE DE - KONUT HABERLER?",https://www.kadincaemlak.com/cin-in-onde-gelen-luks-otel-varlik-yonetimi-grubu-wanda-hotels-resorts-ilk-yurt-disi-yonetim-oteli-ile-turkiye-de/37613
"Ç?N ?N ÖNDE GELEN LÜKS OTEL VARLIK YÖNET?M? GRUBU WANDA HOTELS  RESORTS, ?LK YURT DI?I YÖNET?M OTEL? ?LE TÜRK?YE DE - KONUT HABERLER?",https://www.kadincaemlak.com/cin-in-onde-gelen-luks-otel-varlik-yonetimi-grubu-wanda-hotels-resorts-ilk-yurt-disi-yonetim-oteli-ile-turkiye-de/37613
A?USTOS ÖLÜMLER?N EN FAZLA GERÇEKLE?T??? 4. AY OLDU ! | EGEL?Y?M.NET | EGE HABER |EGE BÖLGES? ETK?NL?K VE HABER | MAN?SA HABER,http://www.egeliyim.net/agustos-olumlerin-en-fazla-gerceklestigi-4-ay-oldu.html
A?I DA H?LE ?DD?ASI! - YEN? SOLUK,https://yenisoluk.com/asi-da-hile-iddiasi
A?ISIZ OTOBÜSE B?NMEK YASAK MI,https://www.haberler.com/asisiz-otobuse-binmek-yasak-mi-14377682
A?ISIZ OTOBÜSE B?NMEK YASAK MI,https://www.haberler.com/asisiz-otobuse-binmek-yasak-mi-14377682-haberi
"BAKAN YEN? METRO S?MGES?N? PAYLA?TI, MURAT ONGUN KAR?I ÇIKTI: S?MGE AYNI KALACAK!",https://www.haber3.com/yerel/bakan-yeni-metro-simgesini-paylasti-murat-ongun-karsi-cikti-simge-ayni-kalacak-haberi-6033009
"?STANBUL DA METRONUN S?MGES? DE???T?, SOSYAL MEDYA ?K?YE BÖLÜNDÜ",https://www.sondakika.com/haber/haber-istanbul-da-metronun-simgesi-degisti-sosyal-14377685
?BB ?LE ULA?TIRMA BAKANLI?I ARASINDA METRO S?MGES? GER?L?M?,https://www.medyafaresi.com/haber/ibb-ile-ulastirma-bakanligi-arasinda-metro-simgesi-gerilimi/969607
"BAKANLIK ?STANBUL DA METRONUN S?MGES?N? DE???T?RD?, SOSYAL MEDYA ?K?YE BÖLÜNDÜ – SON DAK?KA",https://sondakika.cc/2021/09/06/bakanlik-istanbulda-metronun-simgesini-degistirdi-sosyal-medya-ikiye-bolundu
?STANBUL DA METRONUN S?MGES? DE???T?,https://www.bloggazetesi.com/istanbulda-metronun-simgesi-degisti-349445
CEM ANIL KENAR ?LE ADA MASALI D?Z?S? ÜZER?NE,https://episodedergi.com/cem-anil-kenar-ile-ada-masali-uzerine
PCR TEST? ZORUNLULU?U BA?LADI,https://www.konyapostasi.com.tr/haber/pcr-testi-zorunlulugu-basladi-102918
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR,https://www.e-haber.org/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR,https://www.e-haber.org/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor
KA?ITHANE METROSUNDA ?LK S?NYAL?ZASYON TEST SÜRÜ?LER?N? KASIM 2021 DE BA?LATACA?IZ,http://www.gphaber.com/guncel/kagithane-metrosunda-ilk-sinyalizasyon-test-suruslerini-kasim-2021-de-h47499.html
KA?ITHANE METROSUNDA ?LK S?NYAL?ZASYON TEST SÜRÜ?LER?N? KASIM 2021 DE BA?LATACA?IZ,http://www.gphaber.com/guncel/kagithane-metrosunda-ilk-sinyalizasyon-test-suruslerini-kasim-2021-de-h47499.html
P?YASALARDA KISM? ?Y?MSERL?K DEVAM ED?YOR,https://www.yorumsuzgundem.com/piyasalarda-kismi-iyimserlik-devam-ediyor-18438.html
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR,https://www.kamupersonel.org/editorun-sectikleri/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR,https://www.kamupersonel.org/editorun-sectikleri/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor
"YEN? NES?L, ÇEVREC? DEN?Z TAKS? GEL?YOR",http://istiklalcaddesi.istanbul/yeni-nesil-cevreci-deniz-taksi-geliyor
HANG? ÖNLEMLER ALINACAK YEN? DÖNEM BA?LADI,https://www.marasposta.com/haberler-turkiye-haberler/hangi-onlemler-alinacak-yeni-donem-basladi-h68671.html
VATANDA?IN GÜNDEM? BU MU BAKAN VE ?BB ARASINDA TABELA POLEM???!,https://dijitalgaste.com/vatandasin-gundemi-bu-mu-bakan-ve-ibb-arasinda-tabela-polemigi/2584
?BB DEN BAKAN KARA?SMA?LO?LU NA TEPK?,https://www.birgun.net/haber/istanbul-da-metronun-simgesi-degisti-ibb-den-bakan-karaismailoglu-na-tepki-357748
?STANBUL DA METRONUN S?MGES? DE???T? – HABER SUNUM,https://www.habersunum.com/gundem/istanbulda-metronun-simgesi-degisti-186061.html
?STANBUL DA METRO S?MGES? TARTI?MASI,https://haberglobal.com.tr/gundem/istanbul-da-metro-simgesi-tartismasi-130846
"BAKAN YEN? METRO S?MGES?N? PAYLA?TI, MURAT ONGUN KAR?I ÇIKTI: S?MGE AYNI KALACAK!",https://www.gazetekritik.com/gunun-haberleri/bakan-yeni-metro-simgesini-paylasti-murat-ongun-karsi-cikti-simge-h150511.html
"BAKAN YEN? METRO S?MGES?N? PAYLA?TI, MURAT ONGUN KAR?I ÇIKTI: S?MGE AYNI KALACAK!",https://kozmopolitik.com.tr/bakan-yeni-metro-simgesini-paylasti-murat-ongun-karsi-cikti-simge-ayni-kalacak
?BB ?LE ULA?TIRMA BAKANLI?I ARASINDA METRO S?MGES? GER?L?M?,https://www.globalbursa.com/ibb-ile-ulastirma-bakanligi-arasinda-metro-simgesi-gerilimi-76781
"8 F?RMA YARI?TI, EN DÜ?ÜK TEKL?F? K?M VERD?",http://www.gercekizmir.com/haber/buca-metrosu-icin-dev-ihale-8-firma-yaristi-en-dusuk-teklifi-kim-verdi/100969
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR SON DAK?KA,https://www.kamukariyer.org/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor-son-dakika
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR SON DAK?KA,https://www.kamukariyer.org/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor-son-dakika
?STANBUL DEN?ZLER?NE ÇEVREC? “DEN?Z TAKS?” GEL?YOR,https://yenisoluk.com/istanbul-denizlerine-cevreci-deniz-taksi-geliyor
PCR TEST? ZORUNLULU?U NERELERDE,https://www.konyapostasi.com.tr/haber/pcr-testi-zorunlulugu-nerelerde-102918
OR6.NET TEKNOLOJ? VE GÜNCEL B?LG? MERKEZ?,https://www.or6.net/bakan-karaismailoglu-acikladi-istanbulda-metronun-yeni-simgesi
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR,https://www.cnnturk.com/turkiye/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR,https://www.cnnturk.com/turkiye/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor
HAVAL?MANI METROSUNDA SONA DO?RU - H?THABER.COM,https://www.hithaber.com/haber/ekonomi/havaliman-metrosunda-sona-dogru
HAVAL?MANI METROSUNDA SONA DO?RU - H?THABER.COM,https://www.hithaber.com/haber/ekonomi/havaliman-metrosunda-sona-dogru
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR,https://www.kamupersonel.org/turkiye-haberleri/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR,https://www.kamupersonel.org/turkiye-haberleri/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor
?BB ÇEVREC? DEN?Z TAKS?LER? BU AY SONUNDA H?ZMETE SOKUYOR,https://rayhaber.com/2021/09/ibb-cevreci-deniz-taksileri-bu-ay-sonunda-hizmete-sokuyor
KISITLAMALAR KALKTI B?LET F?YATLARI DÜ?MED?,https://www.haber61.net/genel/kisitlamalar-kalkti-bilet-fiyatlari-dusmedi-2-h433873.html
KISITLAMALAR KALKTI B?LET F?YATLARI DÜ?MED?,https://www.haber61.net/genel/kisitlamalar-kalkti-bilet-fiyatlari-dusmedi-h433871.html
?STANBUL UN METRO S?MGES? DE???T?! BAKAN KARA?SMA?LO?LU NUN PAYLA?IMINA ?BB DEN SERT TEPK?...,https://habermotto.com/istanbulun-metro-simgesi-degisti-bakan-karaismailoglunun-paylasimina-ibbden-sert-tepki
"BAKAN KARA?SMA?LO?LU YEN? METRO S?MGES?N? PAYLA?TI, ?BB SÖZCÜSÜ ONGUN KAR?I ÇIKTI: S?MGE AYNI KALACAK!",https://www.istiklal.com.tr/haber/bakan-karaismailoglu-yeni-metro-simgesini-paylasti-ibb-sozcusu-ongun-karsi-cikti-simge-ayni-kalacak/645347
"BAKANLIK METRO S?MGES?N? DE???T?RD?, ?BB TEPK? GÖSTERD?",https://www.cumhuriyet.com.tr/haber/bakanlik-metro-simgesini-degistirdi-ibb-tepki-gosterdi-1866576
"U MU OLACAK, M M? KALACAK",https://www.gazeteduvar.com.tr/ulastirma-bakani-ile-ibb-arasinda-metro-logosu-gerilimi-u-mu-olacak-m-mi-kalacak-haber-1533998
"U MU OLACAK, M M? KALACAK",https://www.gazeteduvar.com.tr/ulastirma-bakani-ile-ibb-arasinda-metro-logosu-gerilimi-u-mu-olacak-m-mi-kalacak-haber-1533998
"BAKANLIK ?STANBUL DA METRONUN S?MGES?N? DE???T?RD?, ?BB DEN JET TEPK? GELD?",https://www.haberler.com/bakanlik-istanbul-da-metronun-simgesini-14377751-haberi
BAKAN KARA?SMA?LO?LU MÜJDEY? VERD?! ?STANBULLULAR BU HABER? BEKL?YORDU... KASIM AYINDA BA?LIYOR,https://www.aydinpost.com/ekonomi/bakan-karaismailoglu-mujdeyi-verdi-istanbullular-bu-haberi-bekliyordu-kasim-ayinda-basliyor-h1132155.html
BAKAN KARA?SMA?LO?LU MÜJDEY? VERD?! ?STANBULLULAR BU HABER? BEKL?YORDU... KASIM AYINDA BA?LIYOR,https://www.aydinpost.com/ekonomi/bakan-karaismailoglu-mujdeyi-verdi-istanbullular-bu-haberi-bekliyordu-kasim-ayinda-basliyor-h1132155.html
JANDARMA 18 B?N 500 SÜRÜCÜYÜ KONTROL ETT? HABER?,http://www.akdenizdeyeniyuzyil.net/jandarma-18-bin-500-surucuyu-kontrol-etti-48141-haberi
?STANBUL DA METRONUN S?MGES?N?N DE???T?R?LMES?NE ?BB DEN JET TEPK?: AYRI?TIRMAK HO? DE??L,https://ehabers.com/istanbulda-metronun-simgesinin-degistirilmesine-ibbden-jet-tepki-ayristirmak-hos-degil
?STANBUL DA METRONUN S?MGES?N?N DE???T?R?LMES?NE ?BB DEN JET TEPK?: AYRI?TIRMAK HO? DE??L,https://www.haberturek.com/istanbulda-metronun-simgesinin-degistirilmesine-ibbden-jet-tepki-ayristirmak-hos-degil
"?BB DEN, ULA?TIRMA BAKANI KARA?SMA?LO?LU NA JET METRO YANITI",https://www.krttv.com.tr/gundem/ibb-den-ulastirma-bakani-karaismailoglu-na-jet-metro-h92304.html
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR - ULUSAL24.COM,https://ulusal24.com/2021/09/06/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor
BAKAN KARA?SMA?LO?LU DUYURDU: KASIMDA TEST SÜRÜ?LER? BA?LIYOR - ULUSAL24.COM,https://ulusal24.com/2021/09/06/bakan-karaismailoglu-duyurdu-kasimda-test-surusleri-basliyor
ULA?TIRMA BAKANI METRONUN S?MGES?N? U YAPTI!,https://www.istiklal.com.tr/haber/ulastirma-bakani-metronun-simgesini-u-yapti/645348
"?BB, ?STANBUL DA METRONUN S?MGES?N?N DE???T?R?LMES?NE TEPK? GÖSTERD?: AYRI?TIRMAK HO? DE??L",https://www.sondakika.com/haber/haber-ibb-istanbul-da-metronun-simgesinin-14377783
AYRI?TIRMAK HO? DE??L – SON DAK?KA,https://sondakika.cc/2021/09/06/istanbulda-metronun-simgesinin-degistirilmesine-ibbden-jet-tepki-ayristirmak-hos-degil
?BB DEN METRONUN S?MGES?N?N DE???MES?NE TEPK?,https://halktv.com.tr/gundem/ibbden-metronun-simgesinin-degismesine-tepki-471196h
BAKAN KARA?SMA?LO?LU DUYURDU: ?STANBUL DA METRONUN S?MGES? DE???T? - 6 EYLÜL 2021 PAZARTES? 14:28,https://www.sgkrehberi.com/haber/330535/bakan-karaismailoglu-duyurdu-istanbul-da-metronun-simgesi-degisti.html
?STANBUL DA METRONUN S?MGES?N?N DE???T?R?LMES?NE ?BB DEN JET TEPK?: AYRI?TIRMAK HO? DE??L,https://www.sondakika.com/haber/haber-bakanlik-istanbul-da-metronun-simgesini-14377751
