href,Base,UrlRest,urlQuery,date,date2,Id,split_string,isId,isDate,isQuary,NowordsAfterBase,nothingAfterBase,Target
https://qoshe.com/gazete/the-diplomat-en,qoshe.com,/gazete/the-diplomat-en,,[],[],[],"['', 'gazete', 'the', 'diplomat', 'en']",False,False,False,4,False,1
https://www.posta.com.tr/yazarlar/dr-haydar-dumen/filmler-renk-katabilir-ama-2334193,www.posta.com.tr,/yazarlar/dr-haydar-dumen/filmler-renk-katabilir-ama-2334193,,[],[],['2334193'],"['', 'yazarlar', 'dr', 'haydar', 'dumen', 'filmler', 'renk', 'katabilir', 'ama-2334193']",True,False,False,8,False,0
https://www.turkish.shafaqna.com/TR/AL/5892001,www.turkish.shafaqna.com,/TR/AL/5892001,,[],[],['5892001'],"['', 'TR', 'AL/5892001']",True,False,False,2,False,0
https://theworldnews.net/,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
http://www.gazetevatan.com/sgk-ssk-li-bag-kur-lu-emekli-memur-milyonlari-ilgilendiriyor-1393249-calisma-hayati-galeri-haber/,www.gazetevatan.com,/sgk-ssk-li-bag-kur-lu-emekli-memur-milyonlari-ilgilendiriyor-1393249-calisma-hayati-galeri-haber/,,[],[],['1393249'],"['', 'sgk', 'ssk', 'li', 'bag', 'kur', 'lu', 'emekli', 'memur', 'milyonlari', 'ilgilendiriyor-1393249-calisma', 'hayati', 'galeri', 'haber', '']",True,False,False,13,False,0
https://ehabers.com/bugun-otobusler-bedava-mi-akbiller-ucretsiz-mi,ehabers.com,/bugun-otobusler-bedava-mi-akbiller-ucretsiz-mi,,[],[],[],"['', 'bugun', 'otobusler', 'bedava', 'mi', 'akbiller', 'ucretsiz', 'mi']",False,False,False,7,False,0
https://www.bloggazetesi.com/iki-baskanimiz-da-basarili-oturakli-347732,www.bloggazetesi.com,/iki-baskanimiz-da-basarili-oturakli-347732,,[],[],['347732'],"['', 'iki', 'baskanimiz', 'da', 'basarili', 'oturakli-347732']",True,False,False,5,False,0
https://www.turkish.shafaqna.com/TR/AL/5891967,www.turkish.shafaqna.com,/TR/AL/5891967,,[],[],['5891967'],"['', 'TR', 'AL/5891967']",True,False,False,2,False,0
https://qoshe.com/az,qoshe.com,/az,,[],[],[],"['', 'az']",False,False,False,1,False,1
https://www.posta.com.tr/seyahat,www.posta.com.tr,/seyahat,,[],[],[],"['', 'seyahat']",False,False,False,1,False,1
https://theworldnews.net/buy-traffic,theworldnews.net,/buy-traffic,,[],[],[],"['', 'buy', 'traffic']",False,False,False,2,False,1
https://turkish.shafaqna.com/tr/al/6065936,turkish.shafaqna.com,/tr/al/6065936,,[],[],['6065936'],"['', 'tr', 'al/6065936']",True,False,False,2,False,0
https://www.posta.com.tr/cicekli-kitap-ayraci-nasil-yapilir-oyun-etkinlik-2333868,www.posta.com.tr,/cicekli-kitap-ayraci-nasil-yapilir-oyun-etkinlik-2333868,,[],[],['2333868'],"['', 'cicekli', 'kitap', 'ayraci', 'nasil', 'yapilir', 'oyun', 'etkinlik-2333868']",True,False,False,7,False,0
https://theworldnews.net/,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://theworldnews.net/tr-news,theworldnews.net,/tr-news,,[],[],[],"['', 'tr', 'news']",False,False,False,2,False,1
https://ehabers.com/vaka-sayilari-gecen-haftaya-gore-edirne-ve-kirklarelinde-dustu-tekirdagda-yukseldi,ehabers.com,/vaka-sayilari-gecen-haftaya-gore-edirne-ve-kirklarelinde-dustu-tekirdagda-yukseldi,,[],[],[],"['', 'vaka', 'sayilari', 'gecen', 'haftaya', 'gore', 'edirne', 've', 'kirklarelinde', 'dustu', 'tekirdagda', 'yukseldi']",False,False,False,11,False,0
https://www.habersunum.com/gundem/saglik-calisanlarinin-asi-kayitlarinda-hile-yaptigi-iddia-edildi-185425.html,www.habersunum.com,/gundem/saglik-calisanlarinin-asi-kayitlarinda-hile-yaptigi-iddia-edildi-185425.html,,[],[],['185425'],"['', 'gundem', 'saglik', 'calisanlarinin', 'asi', 'kayitlarinda', 'hile', 'yaptigi', 'iddia', 'edildi-185425.html']",True,False,False,9,False,0
https://www.posta.com.tr/evde-yasam/yemek,www.posta.com.tr,/evde-yasam/yemek,,[],[],[],"['', 'evde', 'yasam', 'yemek']",False,False,False,3,False,1
https://habersiz.co/ida-kasirgasinin-bilancosu-artiyor,habersiz.co,/ida-kasirgasinin-bilancosu-artiyor,,[],[],[],"['', 'ida', 'kasirgasinin', 'bilancosu', 'artiyor']",False,False,False,4,False,0
https://resmihaber.net/2021/09/06/bugun-toplu-tasima-ucretsiz-mi-6-eylul-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,resmihaber.net,/2021/09/06/bugun-toplu-tasima-ucretsiz-mi-6-eylul-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,,['2021/09/06'],[],[],"['/2021/09/06/bugun', 'toplu', 'tasima', 'ucretsiz', 'mi-6-eylul', 'okulun', 'ilk', 'gunu', 'otobus', 'metro', 'metrobus', 'bedava', 'mi']",False,True,False,13,False,0
https://www.sondakika.com/haber/haber-binadaki-kotu-kokuya-dayanamayan-komsularin-14162121/,www.sondakika.com,/haber/haber-binadaki-kotu-kokuya-dayanamayan-komsularin-14162121/,,[],[],['14162121'],"['', 'haber', 'haber', 'binadaki', 'kotu', 'kokuya', 'dayanamayan', 'komsularin-14162121/']",True,False,False,7,False,0
https://qoshe.com/ie,qoshe.com,/ie,,[],[],[],"['', 'ie']",False,False,False,1,False,1
https://www.posta.com.tr/yazarlar/filiz-ozkol/28-mayis-2021-gunun-burc-yorumlari-2334192,www.posta.com.tr,/yazarlar/filiz-ozkol/28-mayis-2021-gunun-burc-yorumlari-2334192,,[],[],['2334192'],"['', 'yazarlar', 'filiz', 'ozkol/28-mayis-2021-gunun', 'burc', 'yorumlari-2334192']",True,False,False,5,False,0
https://qoshe.com/gazete/nikkei-asian-review,qoshe.com,/gazete/nikkei-asian-review,,[],[],[],"['', 'gazete', 'nikkei', 'asian', 'review']",False,False,False,4,False,1
https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,www.turkish.shafaqna.com,/TR/AL/sou/sondakika.haber7.com/Haber 7,,[],[],[],"['', 'TR', 'AL', 'sou', 'sondakika.haber7.com', 'Haber', '7']",False,False,False,6,False,1
https://qoshe.com/gazete/project-syndicate,qoshe.com,/gazete/project-syndicate,,[],[],[],"['', 'gazete', 'project', 'syndicate']",False,False,False,3,False,1
https://www.medyapress.com.tr/gundem/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metrobus-metro-tramvay-vapur-marmaray-ucretsiz-mi,www.medyapress.com.tr,/gundem/okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metrobus-metro-tramvay-vapur-marmaray-ucretsiz-mi,,[],[],[],"['', 'gundem', 'okulun', 'ilk', 'gunu', 'toplu', 'tasima', 'ucretsiz', 'mi-6-eylul', 'otobus', 'metrobus', 'metro', 'tramvay', 'vapur', 'marmaray', 'ucretsiz', 'mi']",False,False,False,16,False,0
https://www.f5haber.com/posta/6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-bugun-iett-otobus-metro-metrobus-bedava-mi-6019849,www.f5haber.com,/posta/6-eylul-okulun-ilk-gunu-toplu-tasima-ucretsiz-mi-bugun-iett-otobus-metro-metrobus-bedava-mi-6019849,,[],[],['6019849'],"['', 'posta/6-eylul', 'okulun', 'ilk', 'gunu', 'toplu', 'tasima', 'ucretsiz', 'mi', 'bugun', 'iett', 'otobus', 'metro', 'metrobus', 'bedava', 'mi-6019849']",True,False,False,15,False,0
https://www.haberler.com/fahriye-evcen-den-karizmatik-pozunu-paylasan-14162027-haberi/,www.haberler.com,/fahriye-evcen-den-karizmatik-pozunu-paylasan-14162027-haberi/,,[],[],['14162027'],"['', 'fahriye', 'evcen', 'den', 'karizmatik', 'pozunu', 'paylasan-14162027-haberi', '']",True,False,False,6,False,0
https://haber-turkiye.com/ida-kasirgasinin-bilancosu-artiyor,haber-turkiye.com,/ida-kasirgasinin-bilancosu-artiyor,,[],[],[],"['', 'ida', 'kasirgasinin', 'bilancosu', 'artiyor']",False,False,False,4,False,0
https://www.sondakika.com/haber/haber-yuksek-kar-vaat-edip-topladigi-paralarla-sirra-14162065/,www.sondakika.com,/haber/haber-yuksek-kar-vaat-edip-topladigi-paralarla-sirra-14162065/,,[],[],['14162065'],"['', 'haber', 'haber', 'yuksek', 'kar', 'vaat', 'edip', 'topladigi', 'paralarla', 'sirra-14162065/']",True,False,False,9,False,0
https://www.sabah.com.tr/memurlar,www.sabah.com.tr,/memurlar,,[],[],[],"['', 'memurlar']",False,False,False,1,False,1
https://ulusal24.com/2021/09/06/massive-attack-turnesinin-verilerini-kullanan-bilim-insanlari-iklim-dostu-konserler-icin-yol-haritasi-belirledi,ulusal24.com,/2021/09/06/massive-attack-turnesinin-verilerini-kullanan-bilim-insanlari-iklim-dostu-konserler-icin-yol-haritasi-belirledi,,['2021/09/06'],[],[],"['/2021/09/06/massive', 'attack', 'turnesinin', 'verilerini', 'kullanan', 'bilim', 'insanlari', 'iklim', 'dostu', 'konserler', 'icin', 'yol', 'haritasi', 'belirledi']",False,True,False,14,False,0
https://www.mersinportal.com/mersin/iki-rayli-sistem-iki-oyku-h64210.html,www.mersinportal.com,/mersin/iki-rayli-sistem-iki-oyku-h64210.html,,[],[],['64210'],"['', 'mersin', 'iki', 'rayli', 'sistem', 'iki', 'oyku', 'h64210.html']",True,False,False,7,False,0
https://www.haberturk.com/gundem/guvenlik,www.haberturk.com,/gundem/guvenlik,,[],[],[],"['', 'gundem', 'guvenlik']",False,False,False,2,False,1
https://ehabers.com/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi,ehabers.com,/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi,,[],[],[],"['', 'sehirlerarasi', 'toplu', 'tasimada', 'pcr', 'testi', 'zorunlulugu', 'basladi']",False,False,False,7,False,0
"Href"":""https://www.sabah.com.tr/apara",,"Href"":""https://www.sabah.com.tr/apara",,[],[],[],"['Href"":""https:', '', 'www.sabah.com.tr', 'apara']",False,False,False,3,False,1
https://www.gercekgundem.com/guncel/297560/nerelerde-pcr-testi-istenecek-iste-adan-zye-tum-ayrintilar,www.gercekgundem.com,/guncel/297560/nerelerde-pcr-testi-istenecek-iste-adan-zye-tum-ayrintilar,,[],[],['297560'],"['', 'guncel/297560/nerelerde', 'pcr', 'testi', 'istenecek', 'iste', 'adan', 'zye', 'tum', 'ayrintilar']",True,False,False,9,False,0
https://www.sabah.com.tr/sans-oyunlari-sonuclari,www.sabah.com.tr,/sans-oyunlari-sonuclari,,[],[],[],"['', 'sans', 'oyunlari', 'sonuclari']",False,False,False,3,False,1
https://www.haberler.com/sedat-peker-iddialari-sonrasi-gundeme-gelen-14162236-haberi/,www.haberler.com,/sedat-peker-iddialari-sonrasi-gundeme-gelen-14162236-haberi/,,[],[],['14162236'],"['', 'sedat', 'peker', 'iddialari', 'sonrasi', 'gundeme', 'gelen-14162236-haberi', '']",True,False,False,6,False,0
https://www.f5haber.com/gazete-mansetleri,www.f5haber.com,/gazete-mansetleri,,[],[],[],"['', 'gazete', 'mansetleri']",False,False,False,2,False,1
https://qoshe.com/gazete/qolumnist-en,qoshe.com,/gazete/qolumnist-en,,[],[],[],"['', 'gazete', 'qolumnist', 'en']",False,False,False,3,False,1
http://www.gazetebirlik.com/yazarlar/koronadan-olebilirsin-mahsuru-yok-yeter-ki-sinava-gir,www.gazetebirlik.com,/yazarlar/koronadan-olebilirsin-mahsuru-yok-yeter-ki-sinava-gir,,[],[],[],"['', 'yazarlar', 'koronadan', 'olebilirsin', 'mahsuru', 'yok', 'yeter', 'ki', 'sinava', 'gir']",False,False,False,9,False,0
https://www.ahaber.com.tr/gundem/2021/09/06/chpli-istanbul-buyuksehir-belediyesi-sozcusu-murat-ongunun-a-haberi-hedef-alan-paylasimina-iliskin-gercek-ortaya-cikti-hurdaya-ayrildi-denilen-otobusler-chpye-devredildiginde-calisiyordu,www.ahaber.com.tr,/gundem/2021/09/06/chpli-istanbul-buyuksehir-belediyesi-sozcusu-murat-ongunun-a-haberi-hedef-alan-paylasimina-iliskin-gercek-ortaya-cikti-hurdaya-ayrildi-denilen-otobusler-chpye-devredildiginde-calisiyordu,,['2021/09/06'],[],[],"['', 'gundem/2021/09/06/chpli', 'istanbul', 'buyuksehir', 'belediyesi', 'sozcusu', 'murat', 'ongunun', 'a', 'haberi', 'hedef', 'alan', 'paylasimina', 'iliskin', 'gercek', 'ortaya', 'cikti', 'hurdaya', 'ayrildi', 'denilen', 'otobusler', 'chpye', 'devredildiginde', 'calisiyordu']",False,True,False,23,False,0
https://www.posta.com.tr/,www.posta.com.tr,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://www.medyapress.com.tr/gundem/yuz-yuze-egitimin-ilk-gunu-istanbul-trafiginde-yogunluk/?utm_source=rss&utm_medium=rss&utm_campaign=yuz-yuze-egitimin-ilk-gunu-istanbul-trafiginde-yogunluk,www.medyapress.com.tr,/gundem/yuz-yuze-egitimin-ilk-gunu-istanbul-trafiginde-yogunluk/,utm_source=rss&utm_medium=rss&utm_campaign=yuz-yuze-egitimin-ilk-gunu-istanbul-trafiginde-yogunluk,[],[],[],"['', 'gundem', 'yuz', 'yuze', 'egitimin', 'ilk', 'gunu', 'istanbul', 'trafiginde', 'yogunluk', '']",False,False,True,9,False,0
https://www.posta.com.tr/sosyal-yasam/kultur-sanat,www.posta.com.tr,/sosyal-yasam/kultur-sanat,,[],[],[],"['', 'sosyal', 'yasam', 'kultur', 'sanat']",False,False,False,4,False,1
https://www.sabah.com.tr/apara/doviz/dolar,www.sabah.com.tr,/apara/doviz/dolar,,[],[],[],"['', 'apara', 'doviz', 'dolar']",False,False,False,3,False,1
https://www.habersunum.com/dunya/ida-kasirgasinin-bilancosu-artiyor-185572.html,www.habersunum.com,/dunya/ida-kasirgasinin-bilancosu-artiyor-185572.html,,[],[],['185572'],"['', 'dunya', 'ida', 'kasirgasinin', 'bilancosu', 'artiyor-185572.html']",True,False,False,5,False,0
https://www.kayseriinternet.com/asisi-olmayana-test-sarti-bugun-itibariyla-basladi-yeni-uygulamalar-neler,www.kayseriinternet.com,/asisi-olmayana-test-sarti-bugun-itibariyla-basladi-yeni-uygulamalar-neler,,[],[],[],"['', 'asisi', 'olmayana', 'test', 'sarti', 'bugun', 'itibariyla', 'basladi', 'yeni', 'uygulamalar', 'neler']",False,False,False,10,False,0
https://www.borsagundem.com/piyasa-ekrani/endeksler/uluslararasi-endeksler,www.borsagundem.com,/piyasa-ekrani/endeksler/uluslararasi-endeksler,,[],[],[],"['', 'piyasa', 'ekrani', 'endeksler', 'uluslararasi', 'endeksler']",False,False,False,5,False,1
https://www.borsagundem.com/gunun-haberleri,www.borsagundem.com,/gunun-haberleri,,[],[],[],"['', 'gunun', 'haberleri']",False,False,False,2,False,1
https://theworldnews.net/,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://www.sondakika.com/haber/haber-ihracat-nisan-ayinda-yuzde-109-2-artti-14162160/,www.sondakika.com,/haber/haber-ihracat-nisan-ayinda-yuzde-109-2-artti-14162160/,,[],[],['14162160'],"['', 'haber', 'haber', 'ihracat', 'nisan', 'ayinda', 'yuzde-109-2-artti-14162160/']",True,False,False,6,False,0
https://www.posta.com.tr/spor,www.posta.com.tr,/spor,,[],[],[],"['', 'spor']",False,False,False,1,False,1
https://finans.mynet.com/borsa/haberdetay/6135af1a46e0fb000163b6eb,finans.mynet.com,/borsa/haberdetay/6135af1a46e0fb000163b6eb,,[],[],['000163'],"['', 'borsa', 'haberdetay/6135af1a46e0fb000163b6eb']",True,False,False,2,False,0
https://qoshe.com/gazete/the-asahi-shimbun,qoshe.com,/gazete/the-asahi-shimbun,,[],[],[],"['', 'gazete', 'the', 'asahi', 'shimbun']",False,False,False,4,False,1
https://www.acunn.com/haber/asisi-olmayana-test-sarti-basliyor-hangi-onlemler-alinacak-1213182-haber,www.acunn.com,/haber/asisi-olmayana-test-sarti-basliyor-hangi-onlemler-alinacak-1213182-haber,,[],[],['1213182'],"['', 'haber', 'asisi', 'olmayana', 'test', 'sarti', 'basliyor', 'hangi', 'onlemler', 'alinacak-1213182-haber']",True,False,False,9,False,0
https://www.turkish.shafaqna.com/TR/AL/sou/tr.sputniknews.com/sputniknews,www.turkish.shafaqna.com,/TR/AL/sou/tr.sputniknews.com/sputniknews,,[],[],[],"['', 'TR', 'AL', 'sou', 'tr.sputniknews.com', 'sputniknews']",False,False,False,5,False,1
https://www.medyapress.com.tr/gundem/son-dakika-istanbulda-okullar-acildi-trafikte-yogunluk/?utm_source=rss&utm_medium=rss&utm_campaign=son-dakika-istanbulda-okullar-acildi-trafikte-yogunluk,www.medyapress.com.tr,/gundem/son-dakika-istanbulda-okullar-acildi-trafikte-yogunluk/,utm_source=rss&utm_medium=rss&utm_campaign=son-dakika-istanbulda-okullar-acildi-trafikte-yogunluk,[],[],[],"['', 'gundem', 'son', 'dakika', 'istanbulda', 'okullar', 'acildi', 'trafikte', 'yogunluk', '']",False,False,True,8,False,0
https://www.turkish.shafaqna.com/TR/AL/5891997,www.turkish.shafaqna.com,/TR/AL/5891997,,[],[],['5891997'],"['', 'TR', 'AL/5891997']",True,False,False,2,False,0
https://www.borsagundem.com/#parite,www.borsagundem.com,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://www.haberler.com/bugun-otobusler-bedava-mi-akbiller-ucretsiz-mi-14376706,www.haberler.com,/bugun-otobusler-bedava-mi-akbiller-ucretsiz-mi-14376706,,[],[],['14376706'],"['', 'bugun', 'otobusler', 'bedava', 'mi', 'akbiller', 'ucretsiz', 'mi-14376706']",True,False,False,7,False,0
https://halktv.com.tr/gundem/koronavirus-asisinda-hile-iddiasi-471130h,halktv.com.tr,/gundem/koronavirus-asisinda-hile-iddiasi-471130h,,[],[],['471130'],"['', 'gundem', 'koronavirus', 'asisinda', 'hile', 'iddiasi-471130h']",True,False,False,5,False,0
https://qoshe.com/gazete/japan-today,qoshe.com,/gazete/japan-today,,[],[],[],"['', 'gazete', 'japan', 'today']",False,False,False,3,False,1
https://www.haberler.com/kayseri-deki-silahli-saldirida-baba-ve-oglu-14161998-haberi/,www.haberler.com,/kayseri-deki-silahli-saldirida-baba-ve-oglu-14161998-haberi/,,[],[],['14161998'],"['', 'kayseri', 'deki', 'silahli', 'saldirida', 'baba', 've', 'oglu-14161998-haberi', '']",True,False,False,7,False,0
https://www.turkish.shafaqna.com/TR/AL/5891976,www.turkish.shafaqna.com,/TR/AL/5891976,,[],[],['5891976'],"['', 'TR', 'AL/5891976']",True,False,False,2,False,0
https://www.sondakika.com/haber/haber-yasa-disi-film-satan-adami-kim-jong-un-500-14161948/,www.sondakika.com,/haber/haber-yasa-disi-film-satan-adami-kim-jong-un-500-14161948/,,[],[],['14161948'],"['', 'haber', 'haber', 'yasa', 'disi', 'film', 'satan', 'adami', 'kim', 'jong', 'un-500-14161948/']",True,False,False,10,False,0
https://cukute.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,cukute.com,/bugun-toplu-tasima-ucretsiz-mi-6-eylul-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,,[],[],[],"['', 'bugun', 'toplu', 'tasima', 'ucretsiz', 'mi-6-eylul', 'okulun', 'ilk', 'gunu', 'otobus', 'metro', 'metrobus', 'bedava', 'mi']",False,False,False,13,False,0
https://www.sondakika.com/ekonomi/,www.sondakika.com,/ekonomi/,,[],[],[],"['', 'ekonomi', '']",False,False,False,1,False,1
https://www.vantelgraf.com/koronavirus/yeni-donem-basladi-asisiza-hayat-daha-zor-h295412.html,www.vantelgraf.com,/koronavirus/yeni-donem-basladi-asisiza-hayat-daha-zor-h295412.html,,[],[],['295412'],"['', 'koronavirus', 'yeni', 'donem', 'basladi', 'asisiza', 'hayat', 'daha', 'zor', 'h295412.html']",True,False,False,9,False,0
https://theworldnews.net/gb-news,theworldnews.net,/gb-news,,[],[],[],"['', 'gb', 'news']",False,False,False,2,False,1
https://onedio.com/haber/bugun-toplu-tasima-ucretsiz-mi-istanbul-da-metro-metrobus-ve-otobus-bedava-mi-1001899,onedio.com,/haber/bugun-toplu-tasima-ucretsiz-mi-istanbul-da-metro-metrobus-ve-otobus-bedava-mi-1001899,,[],[],['1001899'],"['', 'haber', 'bugun', 'toplu', 'tasima', 'ucretsiz', 'mi', 'istanbul', 'da', 'metro', 'metrobus', 've', 'otobus', 'bedava', 'mi-1001899']",True,False,False,14,False,0
https://www.limkhub.com/saglik-calisanlarinin-asi-kayitlarinda-hile-yaptigi-iddia-edildi,www.limkhub.com,/saglik-calisanlarinin-asi-kayitlarinda-hile-yaptigi-iddia-edildi,,[],[],[],"['', 'saglik', 'calisanlarinin', 'asi', 'kayitlarinda', 'hile', 'yaptigi', 'iddia', 'edildi']",False,False,False,8,False,0
https://www.cnnturk.com/egitim/6-eylul-pazartesi-otobus-metro-ve-metrobus-ucretsiz-mi-bedava-mi-okullarin-ilk-gunu-toplu-ulasim-ucretsiz-mi,www.cnnturk.com,/egitim/6-eylul-pazartesi-otobus-metro-ve-metrobus-ucretsiz-mi-bedava-mi-okullarin-ilk-gunu-toplu-ulasim-ucretsiz-mi,,[],[],[],"['', 'egitim/6-eylul', 'pazartesi', 'otobus', 'metro', 've', 'metrobus', 'ucretsiz', 'mi', 'bedava', 'mi', 'okullarin', 'ilk', 'gunu', 'toplu', 'ulasim', 'ucretsiz', 'mi']",False,False,False,17,False,0
https://www.sabah.com.tr/magazin-haberleri,www.sabah.com.tr,/magazin-haberleri,,[],[],[],"['', 'magazin', 'haberleri']",False,False,False,2,False,1
https://www.f5haber.com/spor/bordo-mavililer-hamsike-goz-koydu-5939259,www.f5haber.com,/spor/bordo-mavililer-hamsike-goz-koydu-5939259,,[],[],['5939259'],"['', 'spor', 'bordo', 'mavililer', 'hamsike', 'goz', 'koydu-5939259']",True,False,False,6,False,0
https://theworldnews.net/,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://qoshe.com/hr,qoshe.com,/hr,,[],[],[],"['', 'hr']",False,False,False,1,False,1
https://www.borsagundem.com/gundem,www.borsagundem.com,/gundem,,[],[],[],"['', 'gundem']",False,False,False,1,False,1
https://www.posta.com.tr/magazin/pazarpostasi,www.posta.com.tr,/magazin/pazarpostasi,,[],[],[],"['', 'magazin', 'pazarpostasi']",False,False,False,2,False,1
https://www.haberler.com/toplu-ulasimda-yogunluk-14376710-haberi,www.haberler.com,/toplu-ulasimda-yogunluk-14376710-haberi,,[],[],['14376710'],"['', 'toplu', 'ulasimda', 'yogunluk-14376710-haberi']",True,False,False,3,False,0
https://www.gaste24.com/hayat/resmen-basladi-bunu-yapmayan-otobus-ve-trene-binemeyecek-h160899.html,www.gaste24.com,/hayat/resmen-basladi-bunu-yapmayan-otobus-ve-trene-binemeyecek-h160899.html,,[],[],['160899'],"['', 'hayat', 'resmen', 'basladi', 'bunu', 'yapmayan', 'otobus', 've', 'trene', 'binemeyecek', 'h160899.html']",True,False,False,10,False,0
https://theworldnews.net/,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://qoshe.com/ru,qoshe.com,/ru,,[],[],[],"['', 'ru']",False,False,False,1,False,1
https://www.egepostasi.com/yerel-yonetimler/kocaoglu-imamoglu-ve-yavasi-ovdu-soyeri-pas-gecti-h267711.html,www.egepostasi.com,/yerel-yonetimler/kocaoglu-imamoglu-ve-yavasi-ovdu-soyeri-pas-gecti-h267711.html,,[],[],['267711'],"['', 'yerel', 'yonetimler', 'kocaoglu', 'imamoglu', 've', 'yavasi', 'ovdu', 'soyeri', 'pas', 'gecti', 'h267711.html']",True,False,False,11,False,0
https://www.haberler.com/,www.haberler.com,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://theworldnews.net/#tr-today,theworldnews.net,/,,[],[],[],"['', '']",False,False,False,0,True,1
https://qoshe.com/be,qoshe.com,/be,,[],[],[],"['', 'be']",False,False,False,1,False,1
https://kronos34.news/tr/saglik-calisanlarinin-asi-kayitlarinda-hile-yaptigi-iddia-edildi,kronos34.news,/tr/saglik-calisanlarinin-asi-kayitlarinda-hile-yaptigi-iddia-edildi,,[],[],[],"['', 'tr', 'saglik', 'calisanlarinin', 'asi', 'kayitlarinda', 'hile', 'yaptigi', 'iddia', 'edildi']",False,False,False,9,False,0
https://www.sabah.com.tr/yerel-haberler,www.sabah.com.tr,/yerel-haberler,,[],[],[],"['', 'yerel', 'haberler']",False,False,False,2,False,1
https://solcugazete.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,solcugazete.com,/bugun-toplu-tasima-ucretsiz-mi-6-eylul-okulun-ilk-gunu-otobus-metro-metrobus-bedava-mi,,[],[],[],"['', 'bugun', 'toplu', 'tasima', 'ucretsiz', 'mi-6-eylul', 'okulun', 'ilk', 'gunu', 'otobus', 'metro', 'metrobus', 'bedava', 'mi']",False,False,False,13,False,0
https://ehabers.com/bugun-otobusler-bedava-mi-akbiller-ucretsiz-mi,ehabers.com,/bugun-otobusler-bedava-mi-akbiller-ucretsiz-mi,,[],[],[],"['', 'bugun', 'otobusler', 'bedava', 'mi', 'akbiller', 'ucretsiz', 'mi']",False,False,False,7,False,0
https://cukute.com/bugun-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metro-metrobus-bedava-mi,cukute.com,/bugun-toplu-tasima-ucretsiz-mi-6-eylul-otobus-metro-metrobus-bedava-mi,,[],[],[],"['', 'bugun', 'toplu', 'tasima', 'ucretsiz', 'mi-6-eylul', 'otobus', 'metro', 'metrobus', 'bedava', 'mi']",False,False,False,10,False,0
https://sehrisiyaset.com/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi,sehrisiyaset.com,/sehirlerarasi-toplu-tasimada-pcr-testi-zorunlulugu-basladi,,[],[],[],"['', 'sehirlerarasi', 'toplu', 'tasimada', 'pcr', 'testi', 'zorunlulugu', 'basladi']",False,False,False,7,False,0
https://www.istiklal.com.tr/haber/asisi-olmayana-test-sarti-basladi-hangi-onlemler-alinacak/645309,www.istiklal.com.tr,/haber/asisi-olmayana-test-sarti-basladi-hangi-onlemler-alinacak/645309,,[],[],['645309'],"['', 'haber', 'asisi', 'olmayana', 'test', 'sarti', 'basladi', 'hangi', 'onlemler', 'alinacak/645309']",True,False,False,9,False,0
https://www.yeniasir.com.tr/yazarlar/erhan-gulenc/2021/09/06/chpde-bakalim-kim-kimi-yiyecek,www.yeniasir.com.tr,/yazarlar/erhan-gulenc/2021/09/06/chpde-bakalim-kim-kimi-yiyecek,,['2021/09/06'],[],[],"['', 'yazarlar', 'erhan', 'gulenc/2021/09/06/chpde', 'bakalim', 'kim', 'kimi', 'yiyecek']",False,True,False,7,False,0
https://www.haber7.com/guncel/haber/3137412-turkiyede-yeni-donem-basliyor-iste-merak-edilen-tum-detaylar,www.haber7.com,/guncel/haber/3137412-turkiyede-yeni-donem-basliyor-iste-merak-edilen-tum-detaylar,,[],[],['3137412'],"['', 'guncel', 'haber/3137412-turkiyede', 'yeni', 'donem', 'basliyor', 'iste', 'merak', 'edilen', 'tum', 'detaylar']",True,False,False,10,False,0
https://www.haberler.com/ekonomi/,www.haberler.com,/ekonomi/,,[],[],[],"['', 'ekonomi', '']",False,False,False,1,False,1
